,tweet_id,tweet_text,tweet_image_url,retweet_count,favorite_count,follwers_count,day_tweeted,time_tweeted,date_tweeted,dog_ratings_numeratore,dog_ratings_denominatore,tweet_text_url,dog_stage,twitter_source,tweet_type,name
307,835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,https://twitter.com/dog_rates/status/835574547218894849/photo/1,4121,19447,3200891,saturday,19:37:50,2017-02-25,11,10,https://t.co/cVQEnUQd8q,floof,Twitter for iPhone,Tweet,Eli
308,835536468978302976,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",,1939,0,3200891,saturday,17:06:32,2017-02-25,12,10,https://…,floof,Twitter for iPhone,Retweet,Lola
309,835309094223372289,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,,24013,0,3200891,saturday,02:03:02,2017-02-25,13,10,https://t.co/dsv4xAtfv7,floof,Twitter for iPhone,Retweet,None
310,835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,3381,17847,3200891,saturday,01:18:40,2017-02-25,12,10,https://t.co/1U0z6r5LSO,floof,Twitter for iPhone,Tweet,Ash
311,835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",https://twitter.com/dog_rates/status/835264098648616962/photo/1,1939,8503,3200891,friday,23:04:14,2017-02-24,12,10,https://t.co/FYFyHh7rirhttps://t.co/IiB7ggduoU,floof,Twitter for iPhone,Tweet,Lola
312,835246439529840640,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",,83,2259,3200891,friday,21:54:03,2017-02-24,960,10,,floof,Twitter for iPhone,Tweet,None
313,835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,https://twitter.com/dog_rates/status/835172783151792128/photo/1,6516,28552,3200891,friday,17:01:22,2017-02-24,12,10,https://t.co/8fX2VkExnL,floof,Twitter for iPhone,Tweet,None
314,835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,https://twitter.com/dog_rates/status/835152434251116546/photo/1,3443,24574,3200891,friday,15:40:31,2017-02-24,0,10,https://t.co/YbEJPkg4Ag,floof,Twitter for iPhone,Tweet,None
315,834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,https://twitter.com/dog_rates/status/834931633769889797/photo/1,1878,11838,3200891,friday,01:03:08,2017-02-24,12,10,https://t.co/jTe7Y6P0HK,floof,Twitter for iPhone,Tweet,Tucker
316,834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,6159,22943,3200891,Thursday,15:25:23,2017-02-23,13,10,https://t.co/3FIqvumEXE,floof,Twitter for iPhone,Tweet,Tobi
317,834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,https://twitter.com/dog_rates/status/834574053763584002/photo/1,2882,14993,3200890,Thursday,01:22:14,2017-02-23,13,10,https://t.co/UtEVnQ1ZPg,floof,Twitter for iPhone,Tweet,None
318,834477809192075265,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,,12224,0,3200890,wednessday,18:59:48,2017-02-22,12,10,,floof,Twitter for iPhone,Retweet,Leo
319,834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,1899,10512,3200890,wednessday,17:41:18,2017-02-22,12,10,https://t.co/8ZOZS2FSJe,floof,Twitter for iPhone,Tweet,Chester
320,834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,https://twitter.com/dog_rates/status/834209720923721728/photo/1,5476,22594,3200890,wednessday,01:14:30,2017-02-22,12,10,https://t.co/FaeinVjzTZ,floof,Twitter for iPhone,Tweet,Wilson
321,834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,4130,17194,3200890,tuesday,22:26:07,2017-02-21,11,10,https://t.co/o3bhLguymB,floof,Twitter for iPhone,Tweet,Sunshine
322,834089966724603904,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,,2427,10971,3200890,tuesday,17:18:39,2017-02-21,10,10,https://t.co/ffIH2WxwF0,floof,Twitter for iPhone,Tweet,None
323,834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,2512,14296,3200890,tuesday,17:04:24,2017-02-21,12,10,https://t.co/5KmXPIGgAG,floof,Twitter for iPhone,Tweet,Lipton
324,833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,https://twitter.com/dog_rates/status/833863086058651648/photo/1,2729,14661,3200891,tuesday,02:17:06,2017-02-21,12,10,https://t.co/HDloTYilWZ,floof,Twitter for iPhone,Tweet,Bentley
325,833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,https://twitter.com/dog_rates/status/833826103416520705/photo/1,3904,16728,3200891,monday,23:50:09,2017-02-20,6,10,https://t.co/WTzhtfevKY,floof,Twitter for iPhone,Tweet,Charlie
326,833732339549220864,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",,251,0,3200891,monday,17:37:34,2017-02-20,12,10,,floof,Twitter for iPhone,Retweet,Gabby
327,833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,https://twitter.com/dog_rates/status/833722901757046785/photo/1,3636,22585,3200891,monday,17:00:04,2017-02-20,13,10,https://t.co/w1MQWO2PET,floof,Twitter for iPhone,Tweet,Bronte
328,833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,https://twitter.com/dog_rates/status/833479644947025920/photo/1,2357,16258,3200892,monday,00:53:27,2017-02-20,13,10,https://t.co/YGeSpyN8Gu,floof,Twitter for iPhone,Tweet,Poppy
329,833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,https://twitter.com/dog_rates/status/833124694597443584/photo/1,5513,22133,3200892,sunday,01:23:00,2017-02-19,12,10,https://t.co/zD97KYFaFa,floof,Twitter for iPhone,Tweet,Gidget
330,832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",https://twitter.com/dog_rates/status/832998151111966721/photo/1,2522,14549,3200892,saturday,17:00:10,2017-02-18,13,10,https://t.co/QX1h0oqMz0,floof,Twitter for iPhone,Tweet,Rhino
331,832769181346996225,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1,43,0,3200892,saturday,01:50:19,2017-02-18,12,10,https://t.co/zFEfMTaHqU,floof,Twitter for iPhone,Retweet,None
332,832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,https://twitter.com/dog_rates/status/832757312314028032/photo/1,4127,18423,3200800,saturday,01:03:09,2017-02-18,13,10,https://t.co/On7muWnWSQ,floof,Twitter for iPhone,Tweet,Willow
333,832682457690300417,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,,3368,13017,3200892,friday,20:05:43,2017-02-17,13,10,https://t.co/8YlD5lxPbQ,floof,Twitter for iPhone,Tweet,None
334,832645525019123713,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",,594,3195,3200892,friday,17:38:57,2017-02-17,10,10,https://t.co/dp5h9bCwU7,floof,Twitter Web Client,Tweet,not
335,832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,3220,17379,3200892,friday,17:01:29,2017-02-17,12,10,https://t.co/Y4DZx2UWsr,floof,Twitter for iPhone,Tweet,Orion
336,832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,https://twitter.com/dog_rates/status/832397543355072512/photo/1,2548,13126,3200892,friday,01:13:34,2017-02-17,12,10,https://t.co/nqAJGCHKEt,floof,Twitter for iPhone,Tweet,Eevee
337,832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,3652,18792,3200892,Thursday,23:23:38,2017-02-16,11,10,https://t.co/Dhdx5HnQ4d,floof,Twitter for iPhone,Tweet,Charlie
338,832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,2673,12385,3200892,Thursday,17:00:25,2017-02-16,14,10,https://t.co/SHAb1wHjMz,floof,Twitter for iPhone,Tweet,Smiley
339,832215909146226688,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",,7069,0,3200892,Thursday,13:11:49,2017-02-16,9,10,https://t.co/yBO5wu…,floof,Twitter for iPhone,Retweet,Logan
340,832215726631055365,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,https://twitter.com/dog_rates/status/793286476301799424/photo/1,10723,0,3200892,Thursday,13:11:05,2017-02-16,13,10,https://t.co/rLHGx3VAF3,floof,Twitter for iPhone,Retweet,Moreton
341,832088576586297345,@docmisterio account started on 11/15/15,,3,72,3200892,Thursday,04:45:50,2017-02-16,11,15,,floof,Twitter for iPhone,Tweet,None
342,832040443403784192,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,https://twitter.com/dog_rates/status/769940425801170949/photo/1,11131,0,3200892,Thursday,01:34:34,2017-02-16,12,10,https://t.co/guDkLrX8zV,floof,Twitter for iPhone,Retweet,Klein
343,832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",https://twitter.com/dog_rates/status/832032802820481025/photo/1,4746,13887,3200892,Thursday,01:04:13,2017-02-16,12,10,https://t.co/P0bO8mCQwNhttps://t.co/SU4K34NT4M,floof,Twitter for iPhone,Tweet,Miguel
344,831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,7031,26404,3200892,wednessday,18:54:34,2017-02-15,12,10,https://t.co/k9bzgyVdUT,floof,Twitter for iPhone,Tweet,Emanuel
345,831926988323639298,@UNC can confirm 12/10,,39,369,3200892,wednessday,18:03:45,2017-02-15,12,10,,floof,Twitter for iPhone,Tweet,None
346,831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,https://twitter.com/dog_rates/status/831911600680497154/photo/1,7458,30380,3200892,wednessday,17:02:36,2017-02-15,10,10,https://t.co/l38R6IZNNg,floof,Twitter for iPhone,Tweet,Kuyu
347,831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,2059,11469,3200892,wednessday,01:04:21,2017-02-15,13,10,https://t.co/u6p4LxzHKg,floof,Twitter for iPhone,Tweet,Daisy
348,831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",https://twitter.com/dog_rates/status/831650051525054464/photo/1,2243,7908,3200892,tuesday,23:43:18,2017-02-14,13,10,https://t.co/piiX0ke8Z6https://t.co/1UHrKcaCiO,floof,Twitter for iPhone,Tweet,None
349,831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,2632,9872,3200892,tuesday,17:17:22,2017-02-14,13,10,https://t.co/BCbmFYLrse,floof,Twitter for iPhone,Tweet,Dutch
350,831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,1744,10042,3200892,tuesday,02:02:51,2017-02-14,12,10,https://t.co/Xc0gyovCtK,floof,Twitter for iPhone,Tweet,Pete
351,831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,https://twitter.com/dog_rates/status/831315979191906304/photo/1,1264,7117,3200892,tuesday,01:35:49,2017-02-14,13,10,https://t.co/jd6lYhfdH4,floof,Twitter Web Client,Tweet,None
352,831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,2786,12819,3200892,tuesday,01:09:44,2017-02-14,12,10,https://t.co/ghqMfxxa4V,floof,Twitter for iPhone,Tweet,Scooter
353,831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,2350,13066,3200892,monday,22:03:49,2017-02-13,12,10,https://t.co/zqR5XKMpuY,floof,Twitter for iPhone,Tweet,Tucker
354,830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,1735,8735,3200892,monday,01:46:03,2017-02-13,12,10,https://t.co/X4vNEzAod5,floof,Twitter for iPhone,Tweet,Reggie
355,830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,https://twitter.com/dog_rates/status/830583320585068544/photo/1,19297,73397,3200892,sunday,01:04:29,2017-02-12,13,10,https://t.co/SATN4If5H5,floof,Twitter for iPhone,Tweet,Lilly
356,830173239259324417,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,,6554,0,3200892,friday,21:54:58,2017-02-10,12,10,,floof,Twitter for iPhone,Retweet,Kyro
357,830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",https://twitter.com/dog_rates/status/830097400375152640/photo/1,3455,10804,3200892,friday,16:53:37,2017-02-10,13,10,https://t.co/z82hCtwhpnhttps://t.co/KoWrMkbMbW,floof,Twitter for iPhone,Tweet,Samson
358,829878982036299777,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,5757,0,3200892,friday,02:25:42,2017-02-10,12,10,https://t.co/QV5nx6otZR,floof,Twitter for iPhone,Retweet,Loki
359,829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,2243,13441,3200892,friday,01:15:49,2017-02-10,12,10,https://t.co/xeudgDXmTU,floof,Twitter for iPhone,Tweet,Mia
360,829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,https://twitter.com/dog_rates/status/829501995190984704/photo/1,12224,34913,3200892,Thursday,01:27:41,2017-02-09,12,10,https://t.co/Xw9JbJHTul,floof,Twitter for iPhone,Tweet,Leo
361,829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,2329,11519,3200892,wednessday,22:00:52,2017-02-08,11,10,https://t.co/fmRS43mWQB,floof,Twitter for iPhone,Tweet,None
362,829374341691346946,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,https://twitter.com/dog_rates/status/829374341691346946/photo/1,10706,38074,3200892,wednessday,17:00:26,2017-02-08,13,10,https://t.co/xo7FZFIAao,floof,Twitter for iPhone,Tweet,Astrid
363,829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,https://twitter.com/dog_rates/status/829141528400556032/photo/1,8530,26952,3200892,wednessday,01:35:19,2017-02-08,12,10,https://t.co/rHwfySggqR,floof,Twitter for iPhone,Tweet,Malcolm
364,829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,https://twitter.com/dog_rates/status/829011960981237760/photo/1,18627,58302,3200892,tuesday,17:00:28,2017-02-07,13,10,https://t.co/U50RlRw4is,floof,Twitter for iPhone,Tweet,Dexter
365,828801551087042563,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",,3901,0,3200892,tuesday,03:04:22,2017-02-07,12,10,,floof,Twitter for iPhone,Retweet,Gus
366,828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,6746,28085,3200892,tuesday,01:00:22,2017-02-07,13,10,https://t.co/AqPTHYUBFz,floof,Twitter for iPhone,Tweet,Alfie
367,828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,https://twitter.com/dog_rates/status/828708714936930305/photo/1,12882,40241,3200892,monday,20:55:28,2017-02-06,10,10,https://t.co/vst2SEVJO3,floof,Twitter for iPhone,Tweet,Fiona
368,828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",https://twitter.com/dog_rates/status/828650029636317184/photo/1,1544,10467,3200892,monday,17:02:17,2017-02-06,14,10,https://t.co/bZ4axuH6OK,floof,Twitter for iPhone,Tweet,one
369,828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,1305,6898,3200892,monday,01:07:28,2017-02-06,12,10,https://t.co/ZH5CvRlCxt,floof,Twitter for iPhone,Tweet,Mutt
370,828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,1477,8398,3200892,monday,01:03:14,2017-02-06,12,10,https://t.co/7WFLKli2T3,floof,Twitter for iPhone,Tweet,Bear
371,828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,2554,13864,3200892,sunday,23:15:47,2017-02-05,14,10,https://t.co/iCk7zstRA9,floof,Twitter for iPhone,Tweet,Doobert
372,828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,1216,8112,3200892,sunday,22:55:23,2017-02-05,13,10,https://t.co/HKBVZqXFNR,floof,Twitter for iPhone,Tweet,Beebop
373,828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,3344,13756,3200892,sunday,22:40:03,2017-02-05,12,10,https://t.co/JcTuUcyYNS,floof,Twitter for iPhone,Tweet,Alexander
374,828361771580813312,Beebop and Doobert should start a band 12/10 would listen,,195,2408,3200892,sunday,21:56:51,2017-02-05,12,10,,floof,Twitter Web Client,Tweet,None
375,828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,https://twitter.com/dog_rates/status/828046555563323392/photo/1,3260,12923,3200892,sunday,01:04:17,2017-02-05,13,10,https://t.co/O37z4jaMG9,floof,Twitter for iPhone,Tweet,Sailer
376,828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,https://twitter.com/dog_rates/status/828011680017821696/photo/1,2451,11411,3200892,saturday,22:45:42,2017-02-04,11,10,https://t.co/rkhCFfDtxB,floof,Twitter for iPhone,Tweet,Brutus
377,827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,https://twitter.com/dog_rates/status/827933404142436356/photo/1,5987,22180,3200892,saturday,17:34:40,2017-02-04,12,10,https://t.co/j8D3PQJvpJ,floof,Twitter for iPhone,Tweet,Kona
378,827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,3433,16983,3200892,friday,23:04:02,2017-02-03,12,10,https://t.co/eAA8lratd3,floof,Twitter for iPhone,Tweet,Boots
379,827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,1082,8143,3200892,friday,19:31:54,2017-02-03,13,10,https://t.co/vrppizPGdb,floof,Twitter for iPhone,Tweet,Tucker
380,827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,3510,17523,3200892,friday,01:16:53,2017-02-03,12,10,https://t.co/UU3KqQF5n5,floof,Twitter for iPhone,Tweet,Ralphie
381,827228250799742977,RT @dog_rates: This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://…,,13517,0,3200892,Thursday,18:52:38,2017-02-02,12,10,https://…,floof,Twitter for iPhone,Retweet,Phil
382,827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,https://twitter.com/dog_rates/status/827199976799354881/photo/1,2579,11659,3200892,Thursday,17:00:17,2017-02-02,13,10,https://t.co/UkyQibIBzZ,floof,Twitter for iPhone,Tweet,Charlie
383,826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,5757,23767,3200892,Thursday,01:01:21,2017-02-02,12,10,https://t.co/QV5nx6otZR,floof,Twitter for iPhone,Tweet,Loki
384,826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,https://twitter.com/dog_rates/status/826848821049180160/photo/1,11878,40325,3200892,wednessday,17:44:55,2017-02-01,13,10,https://t.co/WS0Gha8vRh,floof,Twitter for iPhone,Tweet,Cupid
385,826615380357632002,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",,4521,0,3200892,wednessday,02:17:19,2017-02-01,10,10,,floof,Twitter for iPhone,Retweet,None
386,826598799820865537,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",,292,5637,3200892,wednessday,01:11:25,2017-02-01,7,10,,floof,Twitter for iPhone,Tweet,None
387,826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,https://twitter.com/dog_rates/status/826598365270007810/photo/1,2709,11117,3200892,wednessday,01:09:42,2017-02-01,13,10,https://t.co/YprN62Z74I,floof,Twitter for iPhone,Tweet,Pawnd
388,826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,4821,20275,3200892,tuesday,17:06:32,2017-01-31,12,10,https://t.co/YIV8sw8xkh,floof,Twitter for iPhone,Tweet,Pilot
389,826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,2965,14614,3200892,tuesday,01:27:39,2017-01-31,11,10,https://t.co/srXL2s868C,floof,Twitter for iPhone,Tweet,None
390,826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",https://twitter.com/dog_rates/status/826204788643753985/photo/1,1075,5361,3200892,monday,23:05:46,2017-01-30,13,10,https://t.co/1httNYrCeWhttps://t.co/KvaM8j3jhX,floof,Twitter for iPhone,Tweet,None
391,826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,3599,17299,3200892,monday,17:10:04,2017-01-30,13,10,https://t.co/6gHoGah9nm,floof,Twitter for iPhone,Tweet,Ike
392,825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,2146,11525,3200893,monday,01:21:19,2017-01-30,11,10,https://t.co/feNwTq12S5,floof,Twitter for iPhone,Tweet,Mo
